"","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75+"
"0-4",0.321887877119691,0.0432824880563439,0.00788883101353276,0.00810984386323621,0.00534013608766712,0.0218134526722048,0.0402009789902559,0.030011788932236,0.0140906494103844,0.0166935256414037,0.00949877371493394,0.00743207417853516,0.00128306611465592,0.000779061287962322,8.23615918134452e-66,6.37931085449849e-120
"5-9",0.0541590978309754,4.79648352202292,0.235263857564148,0.028988770710451,0.0177283945132641,0.0683561352376605,0.105257953641408,0.116132112299566,0.0960718808606279,0.0680598238229205,0.0565519903233138,0.0205651644460801,0.00581267924773928,0.00126488495482119,0.000349830569163905,8.13407463483743e-39
"10-14",0.000456817346580687,0.913365606521877,4.68276163767054,0.161303862521098,0.0103844707999041,0.0478885331420625,0.0572829593683838,0.106114994530227,0.0949361095085558,0.0740313897530959,0.0513306477585201,0.0302460063241237,0.00573841333215357,0.000643921910811589,4.96431054897272e-25,0.000182956066979559
"15-19",0.00260073721730077,0.0435888377035568,1.61646078710173,6.16940570058729,0.0456572990833825,0.0590475135863967,0.0778708774215301,0.12781676631316,0.0917359856933853,0.107408066857259,0.058436451953432,0.0407015469946498,0.00668995376468234,0.000953794111538681,6.25357692330876e-33,1.71636386880499e-70
"20-24",0.00717781612387724,0.0141752034213238,0.00514636104827,0.466951942709123,0.218204663053262,0.029279957854493,0.0216388273302135,0.0291329092704571,0.0171487241022819,0.0211190160302562,0.0113689940448201,0.00902626499167943,0.000629793192721004,0.00115328848517511,0.000177275467407751,1.22028187153376e-47
"25-29",0.00703901558535645,0.0952649412735108,0.0268718964295701,0.150998709789611,0.162182159959663,0.120560358718005,0.0237483895559878,0.0353011016893427,0.0377637245863992,0.0332327771180043,0.00869665914789686,0.0158900089657094,0.00439540376081203,0.00225923230108258,0.000463987196588508,0.00128795430341708
"30-34",0.0141618873990615,0.375870288961782,0.222457645934386,0.154950314915378,0.0326030436315298,0.0743326445699252,0.0766947566329834,0.0601262178341029,0.0585025816925839,0.0306171091550893,0.024964897762146,0.0042508913303017,0.00605791123978616,0.000427062737733664,1.65870253644666e-48,3.11837740222676e-55
"35-39",0.0241542394341161,0.259035360361176,0.169162074897021,0.0943403882374293,0.0140599726960435,0.053700035141666,0.0856086346006302,0.072717153810997,0.0718852038915206,0.0346056033572135,0.00510484131948706,0.0132680781200971,0.000685643484006117,0.00204424377723007,1.85061696365202e-123,9.72182280345796e-67
"40-44",0.00782570240073922,0.127244523884983,0.0904452359589392,0.397729903112914,0.00624352358190378,0.0242167767412254,0.0269580721857032,0.041166161172868,0.0792548085148971,0.028435562568017,0.0317381829478321,0.00990527805439743,0.0064198693996731,0.000465311251629334,4.82512451261712e-68,2.40746015828079e-92
"45-49",0.0656631509665153,0.285461342408627,0.165576601154865,0.644189801118134,0.00453645115700705,0.0302899090397322,0.0662535261616517,0.0646684827750368,0.0541845328894613,0.0327773536745132,0.0403256681440792,0.0206711230075236,0.00390463947244211,0.00165435410398678,6.22668715181056e-134,3.28025550539347e-72
"50-54",0.0173148933071435,0.463522772960415,0.520602217826523,0.605106659365882,0.00461322331212408,0.0154350217557738,0.0485862628878328,0.0539052267725037,0.0606045534326741,0.0832966864543031,0.0422283343099729,0.0249594071847351,0.00551578534740242,8.83701112639837e-24,1.24120994707498e-117,5.65419157628015e-78
"55-59",0.0616158596288114,0.507277386034093,0.394386831430119,0.487516894548227,0.00593751089869454,0.0663122780165352,0.029010758480838,0.0546110714709043,0.0620772423836753,0.0452160071224087,0.0392719395193766,0.0478334315953661,0.0114007086835902,1.15126528604701e-31,0.000784119127377619,0.000764103083244932
"60-64",0.0363996215679519,0.0726971711538294,0.0342007690386905,0.170381984494551,0.0114249700585944,0.00174080602149396,0.0173101322028434,0.0519649926102673,0.0107421776843853,0.0171179544176085,0.0135084040989857,0.00740823159429322,0.0223407969126073,0.0110751800146762,4.42719653750522e-67,2.1223754554349e-37
"65-69",0.00167924286365077,0.0247001777922562,0.00937447697869941,6.73278987351875e-32,0.00180956462152509,0.00180266642807526,0.0118642183700981,0.00528678707230987,0.00526965183021451,0.00850673190864193,0.00193771354047125,0.0151513497077075,0.00809413673620699,0.0173378163394006,0.0111249084035202,3.45719456883152e-126
"70-74",1.28089536856862e-28,5.14562428096916e-26,1.94069415307716e-40,0.00765597258171249,2.63752495876266e-22,1.70068021944354e-24,1.26202108238422e-26,0.00764727291373167,0.0078709933073414,0.0212112763717594,0.0353038086115454,0.0214952134283544,0.00774686832330216,0.00801400803903126,0.00791291137268066,0.0213827082308361
"75+",2.81657653146623e-94,0.0212463283331524,8.50290281639651e-42,0.0213746203944989,4.90085471613923e-36,0.00760402509262011,9.79282854099873e-69,2.23712793857144e-60,1.44023826086272e-48,8.57919516806482e-60,4.70431513665872e-42,1.60164882456924e-46,2.21154568041745e-83,8.85928849710668e-107,1.02043420503913e-80,6.61416936852229e-113
